time UTC,lifetime,anode_height,cathode_height,drift_time
2021-01-23 03:03:20+00:00,4011.080078125,71.35890197753906,74.25189971923828,159.40699768066406
2021-01-23 03:05:00+00:00,4011.080078125,71.35890197753906,74.25189971923828,159.40699768066406
2021-01-23 03:06:40+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:08:20+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:10:00+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:11:40+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:13:20+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:15:00+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:16:40+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:18:20+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:20:00+00:00,4059.929931640625,71.73069763183594,74.60459899902344,159.48800659179688
2021-01-23 03:21:40+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:23:20+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:25:00+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:26:40+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:28:20+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:30:00+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:31:40+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:33:20+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:35:00+00:00,4103.330078125,71.82869720458984,74.67500305175781,159.46499633789062
2021-01-23 03:36:40+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:38:20+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:40:00+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:41:40+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:43:20+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:45:00+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:46:40+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:48:20+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:50:00+00:00,3907.72998046875,71.62770080566406,74.61199951171875,159.50900268554688
2021-01-23 03:51:40+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 03:53:20+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 03:55:00+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 03:56:40+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 03:58:20+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 04:00:00+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 04:01:40+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 04:03:20+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 04:05:00+00:00,4046.2099609375,72.135498046875,75.0354995727539,159.48399353027344
2021-01-23 04:06:40+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:08:20+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:10:00+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:11:40+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:13:20+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:15:00+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:16:40+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:18:20+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:20:00+00:00,4055.18994140625,71.78900146484375,74.66719818115234,159.40499877929688
2021-01-23 04:21:40+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:23:20+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:25:00+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:26:40+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:28:20+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:30:00+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:31:40+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:33:20+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:35:00+00:00,4005.800048828125,71.87670135498047,74.79519653320312,159.44000244140625
2021-01-23 04:36:40+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:38:20+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:40:00+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:41:40+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:43:20+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:45:00+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:46:40+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:48:20+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:50:00+00:00,4157.580078125,71.9197006225586,74.73190307617188,159.47500610351562
2021-01-23 04:51:40+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 04:53:20+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 04:55:00+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 04:56:40+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 04:58:20+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 05:00:00+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 05:01:40+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 05:03:20+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 05:05:00+00:00,4312.06982421875,71.55509948730469,74.25070190429688,159.45399475097656
2021-01-23 05:06:40+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:08:20+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:10:00+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:11:40+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:13:20+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:15:00+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:16:40+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:18:20+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:20:00+00:00,4189.6201171875,71.6969985961914,74.47869873046875,159.4759979248047
2021-01-23 05:21:40+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:23:20+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:25:00+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:26:40+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:28:20+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:30:00+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:31:40+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:33:20+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:35:00+00:00,4194.2900390625,71.44830322265625,74.21710205078125,159.46600341796875
2021-01-23 05:36:40+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:38:20+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:40:00+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:41:40+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:43:20+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:45:00+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:46:40+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:48:20+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:50:00+00:00,4136.169921875,71.74240112304688,74.5613021850586,159.40699768066406
2021-01-23 05:51:40+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 05:53:20+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 05:55:00+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 05:56:40+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 05:58:20+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 06:00:00+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 06:01:40+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 06:03:20+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 06:05:00+00:00,4243.509765625,71.69129943847656,74.43620300292969,159.44400024414062
2021-01-23 06:06:40+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:08:20+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:10:00+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:11:40+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:13:20+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:15:00+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:16:40+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:18:20+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:20:00+00:00,4215.81982421875,71.3010025024414,74.05059814453125,159.52099609375
2021-01-23 06:21:40+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:23:20+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:25:00+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:26:40+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:28:20+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:30:00+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:31:40+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:33:20+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:35:00+00:00,4228.18994140625,72.05899810791016,74.82749938964844,159.40699768066406
2021-01-23 06:36:40+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:38:20+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:40:00+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:41:40+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:43:20+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:45:00+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:46:40+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:48:20+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:50:00+00:00,4140.0498046875,71.38719940185547,74.1906967163086,159.4770050048828
2021-01-23 06:51:40+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 06:53:20+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 06:55:00+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 06:56:40+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 06:58:20+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 07:00:00+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 07:01:40+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 07:03:20+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 07:05:00+00:00,4270.35009765625,71.80799865722656,74.54019927978516,159.46499633789062
2021-01-23 07:06:40+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:08:20+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:10:00+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:11:40+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:13:20+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:15:00+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:16:40+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:18:20+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:20:00+00:00,4046.679931640625,71.40149688720703,74.27110290527344,159.447998046875
2021-01-23 07:21:40+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:23:20+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:25:00+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:26:40+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:28:20+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:30:00+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:31:40+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:33:20+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:35:00+00:00,4375.93017578125,71.85430145263672,74.5198974609375,159.3979949951172
2021-01-23 07:36:40+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:38:20+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:40:00+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:41:40+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:43:20+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:45:00+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:46:40+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:48:20+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:50:00+00:00,4168.080078125,71.70780181884766,74.50430297851562,159.45700073242188
2021-01-23 07:51:40+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 07:53:20+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 07:55:00+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 07:56:40+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 07:58:20+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 08:00:00+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 08:01:40+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 08:03:20+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 08:05:00+00:00,4118.7001953125,71.47989654541016,74.3021011352539,159.49000549316406
2021-01-23 08:06:40+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:08:20+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:10:00+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:11:40+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:13:20+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:15:00+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:16:40+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:18:20+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:20:00+00:00,4245.5,71.54090118408203,74.27909851074219,159.46099853515625
2021-01-23 08:21:40+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:23:20+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:25:00+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:26:40+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:28:20+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:30:00+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:31:40+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:33:20+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:35:00+00:00,4379.64013671875,71.614501953125,74.2688980102539,159.39500427246094
2021-01-23 08:36:40+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:38:20+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:40:00+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:41:40+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:43:20+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:45:00+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:46:40+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:48:20+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:50:00+00:00,4153.419921875,71.58059692382812,74.3822021484375,159.46099853515625
2021-01-23 08:51:40+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 08:53:20+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 08:55:00+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 08:56:40+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 08:58:20+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 09:00:00+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 09:01:40+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 09:03:20+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 09:05:00+00:00,4126.25,71.97660064697266,74.81230163574219,159.4459991455078
2021-01-23 09:06:40+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:08:20+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:10:00+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:11:40+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:13:20+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:15:00+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:16:40+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:18:20+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:20:00+00:00,4379.56982421875,71.59809875488281,74.25289916992188,159.44900512695312
2021-01-23 09:21:40+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:23:20+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:25:00+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:26:40+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:28:20+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:30:00+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:31:40+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:33:20+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:35:00+00:00,4157.8701171875,71.61119842529297,74.4113998413086,159.48500061035156
2021-01-23 09:36:40+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:38:20+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:40:00+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:41:40+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:43:20+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:45:00+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:46:40+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:48:20+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:50:00+00:00,4200.4501953125,72.05580139160156,74.84490203857422,159.52099609375
2021-01-23 09:51:40+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 09:53:20+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 09:55:00+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 09:56:40+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 09:58:20+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 10:00:00+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 10:01:40+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 10:03:20+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 10:05:00+00:00,4186.97021484375,71.7780990600586,74.564697265625,159.4720001220703
2021-01-23 10:06:40+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:08:20+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:10:00+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:11:40+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:13:20+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:15:00+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:16:40+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:18:20+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:20:00+00:00,4111.31005859375,71.52179718017578,74.35099792480469,159.5
2021-01-23 10:21:40+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:23:20+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:25:00+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:26:40+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:28:20+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:30:00+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:31:40+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:33:20+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:35:00+00:00,4085.320068359375,71.92179870605469,74.78520202636719,159.49400329589844
2021-01-23 10:36:40+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:38:20+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:40:00+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:41:40+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:43:20+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:45:00+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:46:40+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:48:20+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:50:00+00:00,4374.18994140625,71.7074966430664,74.36920166015625,159.41900634765625
2021-01-23 10:51:40+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 10:53:20+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 10:55:00+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 10:56:40+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 10:58:20+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 11:00:00+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 11:01:40+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
2021-01-23 11:03:20+00:00,4338.56005859375,71.45919799804688,74.13420104980469,159.4459991455078
