"LNGS Time","PUR_TE276_TFILTEROUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_TE281_TFEOUTLET.PI","PUR_DPT288_FLOW_A.PI","PUR_TE278_TFILTEROUTLET.PI","PUR_LXEELIFETIME.PI"
"2020-01-30 11:05:05",18.9181365966797,-88.4626541137695,-83.2562789916992,0.379646211862564,18.4359588623047,-1
"2020-01-30 12:05:05",18.5824432373047,-88.7006988525391,-87.6691818237305,0.841694474220276,18.2955780029297,-1
"2020-01-30 13:05:05",18.4542694091797,-90.0007629394531,-89.5002746582031,1.42284154891968,18.2772674560547,-1
"2020-01-30 14:05:05",18.3749237060547,-89.9458312988281,-89.6040344238281,1.42772495746613,18.2101287841797,0
"2020-01-30 15:05:05",18.3383026123047,-90.0740051269531,-89.6833801269531,1.41816794872284,18.1735076904297,61.611499786377
"2020-01-30 16:05:05",18.2345428466797,-90.2998428344727,-89.9275207519531,1.72728037834167,17.9965057373047,53.6016006469727
"2020-01-30 17:05:05",18.0819549560547,-90.5989151000977,-90.4036026000977,1.99735295772552,17.8927154541016,51.8810005187988
"2020-01-30 18:05:05",18.1857147216797,-90.6721572875977,-90.4585342407227,2.00270676612854,18.4176483154297,52.081600189209
"2020-01-30 19:05:05",17.8377838134766,-90.6477432250977,-90.5012588500977,1.99762094020844,17.8316802978516,51.6234016418457
"2020-01-30 20:05:05",18.1063690185547,-90.6477432250977,-90.4341201782227,1.98514580726624,18.0453338623047,50.8507995605469
"2020-01-30 21:05:05",18.3199920654297,-90.6782608032227,-90.4524307250977,1.99778187274933,18.2101287841797,49.6875991821289
"2020-01-30 22:05:05",18.4542694091797,-90.6538467407227,-90.4219131469727,2.00099515914917,18.3138885498047,48.5610008239746
"2020-01-30 23:05:05",18.5519256591797,-90.6050186157227,-90.4463272094727,1.99375760555267,18.3810272216797,46.4439010620117
"2020-01-31 00:05:05",18.6251678466797,-90.6843643188477,-90.4707412719727,2.00029945373535,18.4115447998047,44.7723999023438
"2020-01-31 01:05:05",18.6678924560547,-90.7331924438477,-90.5561904907227,1.9924144744873,18.4359588623047,43.7277984619141
"2020-01-31 02:05:05",18.6923065185547,-90.6233291625977,-90.4707412719727,2.02345204353333,18.4542694091797,42.217700958252
"2020-01-31 03:05:05",18.7167205810547,-90.5806045532227,-90.4219131469727,2.00243949890137,18.4603729248047,40.6562995910645
"2020-01-31 04:05:05",18.7289276123047,-90.6965713500977,-90.5561904907227,2.01709151268005,18.4786834716797,39.410400390625
"2020-01-31 05:05:05",18.7350311279297,-91.6609420776367,-91.4900436401367,2.03627133369446,18.4786834716797,39.0472984313965
"2020-01-31 06:05:05",18.7411346435547,-91.5571823120117,-91.4106979370117,2.03716492652893,18.4847869873047,38.1310997009277
"2020-01-31 07:05:05",18.7594451904297,-91.5815963745117,-91.3679733276367,2.03005623817444,18.4969940185547,36.8936996459961
"2020-01-31 08:05:05",18.7594451904297,-91.5815963745117,-91.3679733276367,2.0230815410614,18.5153045654297,36.6067008972168
"2020-01-31 09:05:05",18.7594451904297,-91.6182174682617,-91.5327682495117,2.00900626182556,18.5153045654297,36.5189018249512
"2020-01-31 10:05:05",18.7716522216797,-91.5876998901367,-91.4656295776367,2.2038094997406,18.5397186279297,-1
"2020-01-31 11:05:05",18.8021697998047,-91.6121139526367,-91.5571823120117,2.60630106925964,18.5763397216797,-1
"2020-01-31 12:05:05",18.7289276123047,-91.2764205932617,-91.0750045776367,1.88453090190887,18.3566131591797,-1
"2020-01-31 13:05:05",18.5092010498047,-91.7463912963867,-91.7341842651367,3.19979381561279,18.0758514404297,-1
"2020-01-31 14:05:05",18.2101287841797,-91.4106979370117,-91.4534225463867,2.46082472801208,17.9171295166016,-1
"2020-01-31 15:05:05",18.1002655029297,-91.5938034057617,-91.2642135620117,1.70513033866882,17.7950592041016,-1
"2020-01-31 16:05:05",16.5682525634766,-91.4290084838867,-91.2397994995117,1.99922847747803,17.7462310791016,-1
"2020-01-31 17:05:05",16.8795318603516,-91.1482467651367,-90.7881240844727,1.62815940380096,17.7279205322266,-1
"2020-01-31 18:05:05",17.1480865478516,-91.2275924682617,-90.8003311157227,1.60163617134094,17.7523345947266,-1
